effect_size_id,study_id,reference,es,weight,sample_size,se,var,ci_lo,ci_hi,higher_group_n,lower_group_n,cognitive_level,stimuli,response,subgroup,age_group,design,year,effect_size_type,rob_1_participants,rob_2_confounding,rob_3_measurment,rob_4_blinding,rob_5_incomplete,rob_6_selective
1212,135,Robertson et al. (2021),0.47142097786320497,9.26385177786969,41,0.32855206500435896,0.10794645941862852,-0.17252923659160108,1.115371192318011,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1213,135,Robertson et al. (2021),-0.13812230065736866,9.490355094089166,41,0.32460766359933263,0.10537013526741748,-0.774341630417754,0.4980970291030167,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1214,135,Robertson et al. (2021),0.08123047132218533,9.504629993969463,41,0.32436380965391204,0.10521188101319927,-0.5545109134876877,0.7169718561320583,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1215,135,Robertson et al. (2021),-0.04818222726016702,9.50953209225005,41,0.3242801952222207,0.10515764501336154,-0.6837597307953371,0.587395276275003,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1216,135,Robertson et al. (2021),0.16947561803022423,9.479352618836804,41,0.32479599144160654,0.10549243605653615,-0.4671128275183041,0.8060640635787526,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1217,135,Robertson et al. (2021),0.014172037067230622,9.511964671317838,41,0.3242387270459401,0.10513075211637163,-0.621324190335925,0.6496682644703862,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1218,135,Robertson et al. (2021),-0.23390277387157815,9.449830558860999,41,0.3253029407155362,0.10582200323817567,-0.8714848217389974,0.4036792739958411,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1219,135,Robertson et al. (2021),0.09516708340443977,9.50181450452709,41,0.3244118623306003,0.10524305642080839,-0.5406684829211029,0.7310026497299825,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1220,135,Robertson et al. (2021),-0.20218568496837566,9.465519685378329,41,0.3250332336220617,0.10564660295881376,-0.8392391166462099,0.4348677467094586,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2021,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1220,136,De Waelle et al. (2022),-0.0895197187630568,9.503008799871267,41,0.32439147637922733,0.10522982994749479,-0.7253153293581178,0.5462758918320043,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2022,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1220,136,De Waelle et al. (2022),-0.07997100216358544,9.504862588752728,41,0.32435984085421266,0.10520930635897018,-0.7157046082689857,0.5557626039418149,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2022,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1220,136,De Waelle et al. (2022),0.6983204228672892,3.5246656531858047,16,0.5326489028071787,0.28371485366169125,-0.34565224303955655,1.742293088774135,6,10,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2022,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1220,136,De Waelle et al. (2022),1.296278541123389,3.073037637167867,16,0.5704479980408419,0.3254109184688044,0.17822100991036383,2.4143360723364142,6,10,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2022,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1220,136,De Waelle et al. (2022),-0.08384177739642446,9.504136204207684,41,0.3243722357456959,0.10521734732266133,-0.7195996770427242,0.5519161222498752,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2022,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1220,136,De Waelle et al. (2022),0.036138719569941316,9.510696814367538,41,0.3242603382187166,0.10514476694171647,-0.5993998649535198,0.6716773040934024,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2022,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1220,136,De Waelle et al. (2022),-0.017983243960053772,9.511824062926337,41,0.3242411235640572,0.10513230621008221,-0.6534841684524072,0.6175176805322996,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2022,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1220,136,De Waelle et al. (2022),0.017339812751649916,9.51185013956303,41,0.32424067911194476,0.10513201799097514,-0.6181602406305703,0.65283986613387,26,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2022,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1220,136,De Waelle et al. (2022),0.0090567539118921285,3.749959675247228,16,0.5164005559984199,0.2666695342354773,-1.00306973744147,1.0211832452652545,6,10,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2022,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1220,136,De Waelle et al. (2022),0.05597769799827413,3.748460133939462,16,0.5165038366134426,0.26677621323640577,-0.9563512196408336,1.068306615637382,6,10,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2022,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1220,136,De Waelle et al. (2022),0.02401268133968428,3.7497165478629184,16,0.5164172971413505,0.26668682478677797,-0.988146622050882,1.0361719847302506,6,10,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2022,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1220,136,De Waelle et al. (2022),0.18257513930113406,3.7336837335014788,16,0.5175248833615004,0.26783200489833453,-0.8317549931906987,1.196905271792967,6,10,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2022,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
68,11,Cona et al. (2015),-0.30598584423234404,7.408412483039349,30,0.36739853698903724,0.13498168498168497,-1.0260737447035637,0.4141020562388757,15,15,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2015,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
69,11,Cona et al. (2015),0.1646658664054399,7.473243778903325,30,0.36580145229184274,0.13381070249882132,-0.5522918055790186,0.8816235383898984,15,15,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2015,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
70,11,Cona et al. (2015),-0.3262531573106114,7.396051593016171,30,0.36770542215325214,0.13520727748090136,-1.046942541651082,0.3944362270298592,15,15,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2015,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
71,11,Cona et al. (2015),0.9585396254361931,6.688551974392706,30,0.38666418479016085,0.14950919179943967,0.2006917491359378,1.7163875017364485,15,15,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2015,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
72,11,Cona et al. (2015),0.7734087196139071,6.950998205248227,30,0.3792943834917395,0.14386422934837875,0.03000538843177425,1.51681205079604,15,15,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2015,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
73,11,Cona et al. (2015),0.04065329919003343,7.498363686351531,30,0.36518821134020085,0.13336242970185522,-0.6751024426153618,0.7564090409954287,15,15,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2015,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
75,13,de Joode et al. (2021),0.20783959330667198,2.7545848896960448,13,0.6025206273107913,0.3630311063349894,-0.973079136164959,1.388758322778303,9,4,Decision-making skills,Specific,Specific,Decision-making skills specific,Late childhood,Prospective,2021,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
76,13,de Joode et al. (2021),0.3900863690422499,2.718318250875786,13,0.6065265962836278,0.3678745119994028,-0.7986839153393258,1.5788566534238258,9,4,Decision-making skills,Specific,Specific,Decision-making skills specific,Late childhood,Prospective,2021,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
77,13,de Joode et al. (2021),0.32907330472313107,2.732805997698668,13,0.6049167343122788,0.3659242554510321,-0.8565417081745197,1.514688317620782,9,4,Decision-making skills,Specific,Specific,Decision-making skills specific,Late childhood,Prospective,2021,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
78,14,Del Percio et al. (2007),-0.2597849737768904,7.610366566895249,31,0.36249098646899663,0.1313997152712663,-0.9702542519765198,0.45068430442273893,17,14,Decision-making skills,General,General,Decision-making skills general,Adulthood,Cross-sectional,2007,Mean and Standard Error,Low risk,High risk,Low risk,Low risk,Unclear risk,Low risk
79,14,Del Percio et al. (2007),-0.3654867194579912,7.5458262268527845,31,0.36403789981933216,0.1325235925048701,-1.0789878921114824,0.3480144531954999,17,14,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2007,Mean and Standard Error,Low risk,High risk,Low risk,Low risk,Unclear risk,Low risk
80,14,Del Percio et al. (2007),0.9559829253354606,6.859053214446179,31,0.38182812414794665,0.14579271639033975,0.20761355372099677,1.7043522969499243,17,14,Decision-making skills,General,General,Decision-making skills general,Adulthood,Cross-sectional,2007,Mean and Standard Error,Low risk,High risk,Low risk,Low risk,Unclear risk,Low risk
81,14,Del Percio et al. (2007),1.154278107970119,6.539863319930593,31,0.39103502966299797,0.1529083944235417,0.38786353313709143,1.9206926828031465,17,14,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2007,Mean and Standard Error,Low risk,High risk,Low risk,Low risk,Unclear risk,Low risk
138,23,Gabbett & Abernethy (2013),0.7423589928951333,7.218242326475998,31,0.3722067724950565,0.13853788149118676,0.012847124002929089,1.4718708617873375,16,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
139,23,Gabbett & Abernethy (2013),1.7204187659192711,3.9424943722610206,24,0.5036333246228104,0.2536465256706251,0.7333155882443934,2.707521943594149,16,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
140,23,Gabbett & Abernethy (2013),0.670715369466382,4.9457590961485565,23,0.44965923863393165,0.2021934308888471,-0.21060054357182545,1.5520312825045894,15,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
141,23,Gabbett & Abernethy (2013),1.1635400689666013,6.5708199346824605,31,0.39011281507934364,0.15218800848913017,0.3989330015035538,1.928147136429649,16,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
142,23,Gabbett & Abernethy (2013),1.820528268709398,3.8230903185972314,24,0.5114376794879314,0.26156850000000004,0.8181288365763131,2.8229277008424827,16,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
143,23,Gabbett & Abernethy (2013),0.2616553330392497,5.17414296901973,23,0.4396233867530012,0.19326872218017888,-0.5999906717581556,1.123301337836655,15,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
144,23,Gabbett & Abernethy (2013),1.3231272585897134,6.29183512302784,31,0.3986679594749584,0.1589361419119271,0.5417524162287213,2.1045021009507057,16,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
145,23,Gabbett & Abernethy (2013),1.7963354772486049,3.8518871657244533,24,0.5095223297137904,0.2596130044769685,0.7976900616906333,2.7949808928065765,16,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
146,23,Gabbett & Abernethy (2013),1.0762549209706136,4.570976781877696,23,0.4677302865677066,0.2187716209727089,0.1595204048193103,1.992989437121917,15,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
147,23,Gabbett & Abernethy (2013),1.3650749393273451,6.216831155431798,31,0.4010656464584173,0.16085365276910818,0.5790007168325731,2.1511491618221172,16,15,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
148,23,Gabbett & Abernethy (2013),1.779988581493346,3.87136986265649,24,0.5082386252024529,0.25830650014767936,0.7838591805443875,2.7761179824423046,16,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
149,23,Gabbett & Abernethy (2013),1.031019131723333,4.618062630779574,23,0.46533968412934307,0.21654102162559677,0.11897011025257587,1.94306815319409,15,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
150,23,Gabbett & Abernethy (2013),0.2232433211826722,4.206307960461036,17,0.4875840237624107,0.2377381802283431,-0.7324038048287745,1.178890447194119,9,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
151,23,Gabbett & Abernethy (2013),1.5089702388600237,3.2211406773861824,17,0.5571795315481702,0.3104490303762384,0.4169184241027115,2.601022053617336,9,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
152,23,Gabbett & Abernethy (2013),1.0783637004028321,3.4405213895600273,16,0.5391230110085836,0.29065362099896136,0.02170201558921736,2.135025385216447,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
153,23,Gabbett & Abernethy (2013),0.11272889505903869,4.227865221932895,17,0.4863393756380499,0.2365259882960082,-0.8404787654552355,1.065936555573313,9,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
154,23,Gabbett & Abernethy (2013),1.2334029739313779,3.4992307673941605,17,0.534581232383608,0.2857770940167771,0.1856430116484693,2.2811629362142867,9,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
155,23,Gabbett & Abernethy (2013),1.1323396576357685,3.3918404209368984,16,0.5429780759997949,0.294825191016439,0.06812218428131844,2.1965571309902185,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
156,23,Gabbett & Abernethy (2013),1.0418136522671693,3.6826194503771252,17,0.5211006065607449,0.2715458421579762,0.020475231086132917,2.0631520734482054,9,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
157,23,Gabbett & Abernethy (2013),2.701254911421446,2.108227137792126,17,0.688717788528673,0.474332192235826,1.3513928503931738,4.051116972449718,9,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
158,23,Gabbett & Abernethy (2013),2.3162773363194686,2.2853791933356984,16,0.66148631745479,0.4375641481798992,1.0197879778420516,3.6127666947968855,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
159,23,Gabbett & Abernethy (2013),1.0260753327305994,3.6970855340124444,17,0.5200801171286236,0.27048332823252286,0.006737034083124538,2.045413631378074,9,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
160,23,Gabbett & Abernethy (2013),5.645179289201554,0.7833791121396468,17,1.129832351931585,1.276521143471257,3.4307485708474648,7.859610007555643,9,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
161,23,Gabbett & Abernethy (2013),2.856441866556024,1.8682999700996068,16,0.7316050533437242,0.5352459540780734,1.42252231109482,4.290361422017228,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adulthood,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
162,23,Gabbett & Abernethy (2013),-0.5543562358767135,3.835186396337475,16,0.5106305119964131,0.260743519781719,-1.5551736487969308,0.44646117704350397,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adolescence,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
163,23,Gabbett & Abernethy (2013),0.2907316532037089,3.9532727609864637,16,0.5029462912254259,0.2529549718574109,-0.695024963756119,1.276488270163537,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adolescence,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
164,23,Gabbett & Abernethy (2013),0.5936159426171307,3.8121505777115168,16,0.5121709909526372,0.26231912397340634,-0.4102207535762278,1.597452638810489,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adolescence,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
165,23,Gabbett & Abernethy (2013),0.43324226142959127,3.8976946958187466,16,0.5065194084028926,0.25656191108881626,-0.5595175365106126,1.4260020593697953,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adolescence,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
166,23,Gabbett & Abernethy (2013),1.134171154415256,3.390171676732035,16,0.5431116946082546,0.29497031282025005,0.06969179340056053,2.1986505154299514,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adolescence,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
167,23,Gabbett & Abernethy (2013),0.865056067770605,3.621073831803616,16,0.5255103936681008,0.2761611738532023,-0.16492537732033807,1.895037512861548,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adolescence,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
168,23,Gabbett & Abernethy (2013),0.4643294289097771,3.8829312907282496,16,0.5074814208749622,0.2575373925332705,-0.5303158788283617,1.4589747366479158,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adolescence,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
169,23,Gabbett & Abernethy (2013),1.6479315607862437,2.899058897471097,16,0.5873155245103768,0.3449395253308991,0.496814285184654,2.7990488363878336,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adolescence,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
170,23,Gabbett & Abernethy (2013),1.4160918413805528,3.1239709110867175,16,0.5657785904558865,0.3201054134182497,0.3071861808631784,2.524997501897927,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adolescence,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
171,23,Gabbett & Abernethy (2013),0.29462820382843813,3.9520269600555062,16,0.5030255570797982,0.2530347110754414,-0.6912837713511634,1.2805401790080397,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adolescence,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
172,23,Gabbett & Abernethy (2013),1.6125400033650434,2.9333650453878786,16,0.5838710520358116,0.34090540540540537,0.4681737697593411,2.756906236970746,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adolescence,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
173,23,Gabbett & Abernethy (2013),1.3602005839060578,3.1778245052622474,16,0.5609640696852937,0.31468068747788697,0.26073121070186533,2.4596699571102505,8,8,Decision-making skills,Specific,Specific,Decision-making skills specific,Adolescence,Cross-sectional,2013,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
174,24,Gabbett & Benton (2009),0.5908679707180031,14.66610596537147,66,0.26112147527043517,0.06818442484740847,0.079079283597984,1.1026566578380224,24,42,Basic cognitive functions,Specific,Specific,Basic cognitive functions specific,Adulthood,Cross-sectional,2009,Mean and Standard Error,Low risk,High risk,Low risk,Low risk,Unclear risk,Low risk
175,24,Gabbett & Benton (2009),0.5463252459281691,14.751113222622317,66,0.2603679968065466,0.06779149376105387,0.036013349460498056,1.0566371423958403,24,42,Basic cognitive functions,Specific,Specific,Basic cognitive functions specific,Adulthood,Cross-sectional,2009,Mean and Standard Error,Low risk,High risk,Low risk,Low risk,Unclear risk,Low risk
354,41,Hüttermann et al. (2019),0.5882103082471564,5.695916108689669,24,0.4190040375512277,0.17556438348423067,-0.23302251473011815,1.4094431312244309,11,13,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2018,Mean and Standard Error,Unclear risk,High risk,Low risk,Low risk,Unclear risk,Low risk
411,49,Liu et al. (2017),-0.061574558578750764,18.477550000554654,74,0.232636474085668,0.05411972907501169,-0.5175336692770456,0.39438455211954404,36,38,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2017,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
412,49,Liu et al. (2017),-0.16697206556250094,18.420974613044677,74,0.2329934424024245,0.054285944202531904,-0.6236308213052604,0.2896866901802585,36,38,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2017,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
413,49,Liu et al. (2017),-0.15867863059548232,18.427300569179597,74,0.2329534465059059,0.05426730823897996,-0.6152589958215359,0.29790173463057124,36,38,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2017,Mean and Standard Error,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
37,4,Baláková et al. (2015),0.06746435778737683,22.73684289519342,91,0.20971761955892873,0.04398147995346357,-0.3435746234715962,0.4785033390463499,NA,NA,Basic cognitive functions,General,General,Basic cognitive functions general,Late childhood,Cross-sectional,2015,Correlation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
38,4,Baláková et al. (2015),0.19930890758943248,22.635678391959797,91,0.21018573733258922,0.04417804417804418,-0.21264756764643816,0.6112653828253032,NA,NA,Basic cognitive functions,General,General,Basic cognitive functions general,Late childhood,Cross-sectional,2015,Correlation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
39,4,Baláková et al. (2015),0.01784861020729574,22.7490785876828,91,0.20966121319889777,0.043957824320033666,-0.3930798166175176,0.42877703703210907,NA,NA,Basic cognitive functions,General,General,Basic cognitive functions general,Late childhood,Cross-sectional,2015,Correlation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
40,4,Baláková et al. (2015),-0.1872403308515832,22.64904447850604,91,0.21012370876976427,0.04415197298716071,-0.5990752323383042,0.22459457063513777,NA,NA,Basic cognitive functions,General,General,Basic cognitive functions general,Late childhood,Cross-sectional,2015,Correlation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
41,4,Baláková et al. (2015),-0.2579752059992016,22.55912041138291,91,0.21054208470426825,0.04432796943161927,-0.6706301092495486,0.15467969725114544,NA,NA,Basic cognitive functions,General,General,Basic cognitive functions general,Late childhood,Cross-sectional,2015,Correlation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
42,4,Baláková et al. (2015),-0.2073667417432192,22.62629902512789,91,0.2102292973701691,0.044196357472754993,-0.6194085930839116,0.20467510959747323,NA,NA,Basic cognitive functions,General,General,Basic cognitive functions general,Late childhood,Cross-sectional,2015,Correlation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
43,4,Baláková et al. (2015),0.05753405731476367,22.74042960064707,91,0.20970108018379133,0.043974543030248885,-0.3534725073646132,0.4685406219941406,NA,NA,Basic cognitive functions,General,General,Basic cognitive functions general,Late childhood,Cross-sectional,2015,Correlation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
44,4,Baláková et al. (2015),-0.44083682900198995,22.201447224169456,91,0.21223126239425494,0.04504210873745909,-0.8568024596881996,-0.024871198315780385,NA,NA,Higher cognitive functions,General,General,Higher cognitive functions general,Late childhood,Cross-sectional,2015,Correlation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
108,20,"Farahani, Soltani, & Rezlescu (2020)",0.9605892456395668,5.114956326301272,23,0.442159575947682,0.19550509060223398,0.09397240136260754,1.8272060899165261,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
109,20,"Farahani, Soltani, & Rezlescu (2020)",1.574791713363723,4.502699028349794,24,0.4712632138902067,0.22208901676612672,0.651132786900322,2.4984506398271242,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
